StartDate,EndDate,User Name,UserID,Section,Article Name,Article URL,IP Address
02-05-2015 07:32,,13,,WEEKEND LADDER,Week Ending 01.05.15,https://escalapartners.com.au/weekend-ladder/week-ending-010515?utm_medium=email&utm_campaign=Weekend+Ladder+01052015&utm_content=Weekend+Ladder+01052015+%7B0%7DCID_3faa28fff054c14823fb875825e76bdd&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.128.97.10
22-04-2015 14:04,,14,,,,https://escalapartners.com.au/in-formation,1.128.97.23
22-04-2015 14:03,22-04-2015 14:04,14,,,,https://escalapartners.com.au/,1.128.97.23
05-05-2015 11:52,,15,,Home,,https://escalapartners.com.au/,1.128.97.30
08-05-2015 09:32,08-05-2015 09:32,16,,Home,,https://escalapartners.com.au/,1.128.97.73
22-04-2015 21:13,,17,,,,https://escalapartners.com.au/,1.136.96.10
03-05-2015 09:42,,18,,WEEKEND LADDER,Week Ending 01.05.15,https://escalapartners.com.au/weekend-ladder/week-ending-010515?utm_medium=email&utm_campaign=Weekend+Ladder+01052015&utm_content=Weekend+Ladder+01052015+%7B0%7DCID_3faa28fff054c14823fb875825e76bdd&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.103
04-05-2015 15:25,,19,,WEEKEND LADDER,Week Ending 01.05.15,https://escalapartners.com.au/weekend-ladder/week-ending-010515?utm_medium=email&utm_campaign=Weekend+Ladder+01052015&utm_content=Weekend+Ladder+01052015+%7B0%7DCID_3faa28fff054c14823fb875825e76bdd&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.105
08-05-2015 07:41,,20,,,,https://escalapartners.com.au/contact,1.136.96.110
08-05-2015 07:39,08-05-2015 07:41,20,,,,https://escalapartners.com.au/contact,1.136.96.110
08-05-2015 07:32,08-05-2015 07:39,20,,,,https://escalapartners.com.au/contact,1.136.96.110
05-05-2015 15:07,05-05-2015 15:08,20,,,,https://escalapartners.com.au/partnerships,1.136.96.110
01-05-2015 08:19,,21,,Home,,https://escalapartners.com.au/,1.136.96.123
09-05-2015 13:37,,22,,WEEKEND LADDER,Week Ending 08.05.2015,https://escalapartners.com.au/weekend-ladder/week-ending-08052015?utm_medium=email&utm_campaign=Weekend+Ladder+08052015&utm_content=Weekend+Ladder+08052015+CID_09e2fcb772f17efdc7312891ff7f49d1&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.130
07-05-2015 18:18,,23,,ESCALATOR,New Horizons: The equity markets of China,https://escalapartners.com.au/cio-insights/new-horizons-the-equity-markets-of-china?utm_medium=email&utm_campaign=New+Horizons+The+equity+markets+of+China&utm_content=New+Horizons+The+equity+markets+of+China+CID_98c17cb36946b875957ab29cb9379e43&utm_source=Campaign%20Monitor&utm_,1.136.96.140
08-05-2015 15:37,,24,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=contain1,1.136.96.150
08-05-2015 14:58,,24,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=contain1,1.136.96.150
08-05-2015 14:55,08-05-2015 14:58,24,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=contain1,1.136.96.150
08-05-2015 11:29,,25,,Home,,https://escalapartners.com.au/,1.136.96.159
25-04-2015 09:11,,26,,,,https://escalapartners.com.au/,1.136.96.16
06-05-2015 07:52,,27,,RESOURCES,,https://escalapartners.com.au/resources,1.136.96.160
06-05-2015 07:49,06-05-2015 07:52,27,,RESOURCES,,https://escalapartners.com.au/resources,1.136.96.160
06-05-2015 07:49,06-05-2015 07:49,27,,Home,,https://escalapartners.com.au/,1.136.96.160
24-04-2015 16:28,,28,,,,https://escalapartners.com.au/,1.136.96.165
10-05-2015 11:25,,29,,WEEKEND LADDER,Week Ending 08.05.2015,https://escalapartners.com.au/weekend-ladder/week-ending-08052015?utm_medium=email&utm_campaign=Weekend+Ladder+08052015&utm_content=Weekend+Ladder+08052015+CID_09e2fcb772f17efdc7312891ff7f49d1&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.179
22-04-2015 17:16,,28,,,,https://escalapartners.com.au/,1.136.96.183
11-05-2015 18:01,,29,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.199
11-05-2015 17:54,11-05-2015 18:01,29,,WEEKEND LADDER,Week Ending 08.05.2015,https://escalapartners.com.au/weekend-ladder/week-ending-08052015?utm_medium=email&utm_campaign=Weekend+Ladder+08052015&utm_content=Weekend+Ladder+08052015+CID_09e2fcb772f17efdc7312891ff7f49d1&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.199
04-05-2015 19:49,,30,,Home,,https://escalapartners.com.au/,1.136.96.203
24-04-2015 21:22,,30,,WEEKEND LADDER,Week Ending 24.04.2015,https://escalapartners.com.au/weekend-ladder/week-ending-24042015?utm_medium=email&utm_campaign=Weekend+Ladder+24042015&utm_content=Weekend+Ladder+24042015+CID_cd5b25895e47658ed27b49c9785f9baf&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.203
22-04-2015 11:55,,31,,,,https://escalapartners.com.au/welcome/,1.136.96.204
22-04-2015 11:55,,31,,,,https://escalapartners.com.au/welcome/,1.136.96.204
22-04-2015 11:52,22-04-2015 11:54,31,,,,https://escalapartners.com.au/partnerships,1.136.96.204
09-05-2015 16:41,,32,,Home,,https://escalapartners.com.au/,1.136.96.206
01-05-2015 14:46,,33,,,,https://escalapartners.com.au/contact,1.136.96.209
01-05-2015 14:46,01-05-2015 14:46,33,,Home,,https://escalapartners.com.au/,1.136.96.209
06-05-2015 21:46,,34,,Home,,https://escalapartners.com.au/,1.136.96.214
06-05-2015 21:13,,34,,Home,,https://escalapartners.com.au/,1.136.96.214
08-05-2015 10:11,,35,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.22
02-05-2015 17:01,,36,,Home,,https://escalapartners.com.au/,1.136.96.226
02-05-2015 17:01,02-05-2015 17:01,36,,,,https://escalapartners.com.au/in-formation,1.136.96.226
02-05-2015 17:01,02-05-2015 17:01,36,,Home,,https://escalapartners.com.au/why,1.136.96.226
02-05-2015 17:01,02-05-2015 17:01,36,,OUR/NEWS,,https://escalapartners.com.au/news,1.136.96.226
02-05-2015 17:01,02-05-2015 17:01,36,,Home,,https://escalapartners.com.au/why,1.136.96.226
02-05-2015 17:00,02-05-2015 17:01,36,,,,https://escalapartners.com.au/in-formation,1.136.96.226
02-05-2015 16:59,02-05-2015 17:00,36,,Home,,https://escalapartners.com.au/,1.136.96.226
23-04-2015 17:45,,37,,,,https://escalapartners.com.au/,1.136.96.229
23-04-2015 17:45,23-04-2015 17:45,37,,,,https://escalapartners.com.au/,1.136.96.229
23-04-2015 17:41,23-04-2015 17:45,37,,,,https://escalapartners.com.au/in-formation,1.136.96.229
23-04-2015 17:40,23-04-2015 17:41,37,,,,https://escalapartners.com.au/,1.136.96.229
05-05-2015 09:26,05-05-2015 09:27,38,,Home,,https://escalapartners.com.au/,1.136.96.23
10-05-2015 20:34,,39,,WEEKEND LADDER,Week Ending 08.05.2015,https://escalapartners.com.au/weekend-ladder/week-ending-08052015?utm_medium=email&utm_campaign=Weekend+Ladder+08052015&utm_content=Weekend+Ladder+08052015+CID_09e2fcb772f17efdc7312891ff7f49d1&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.233
10-05-2015 20:34,,39,,NEWS,Global investors focused on costs too,https://escalapartners.com.au/news/global-investors-focused-on-costs-too,1.136.96.233
08-05-2015 23:06,,39,,Home,,https://escalapartners.com.au/,1.136.96.233
08-05-2015 23:04,08-05-2015 23:06,39,,Home,,https://escalapartners.com.au/,1.136.96.233
08-05-2015 23:04,08-05-2015 23:04,39,,,,https://escalapartners.com.au/contact,1.136.96.233
08-05-2015 19:04,,39,,Home,,https://escalapartners.com.au/,1.136.96.233
05-05-2015 22:13,,40,,Home,,https://escalapartners.com.au/,1.136.96.237
05-05-2015 22:12,05-05-2015 22:13,40,,Home,,https://escalapartners.com.au/,1.136.96.237
05-05-2015 11:15,05-05-2015 11:16,41,,,,https://escalapartners.com.au/contact,1.136.96.245
05-05-2015 11:14,05-05-2015 11:15,41,,OUR/NEWS,,https://escalapartners.com.au/news,1.136.96.245
30-04-2015 20:20,,41,,,,https://escalapartners.com.au/reports,1.136.96.245
09-05-2015 10:47,,42,,WEEKEND LADDER,Week Ending 08.05.2015,https://escalapartners.com.au/weekend-ladder/week-ending-08052015?utm_medium=email&utm_campaign=Weekend+Ladder+08052015&utm_content=Weekend+Ladder+08052015+CID_09e2fcb772f17efdc7312891ff7f49d1&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.27
22-04-2015 22:14,,43,,,,https://escalapartners.com.au/expertise,1.136.96.3
22-04-2015 22:12,22-04-2015 22:14,43,,,,https://escalapartners.com.au/,1.136.96.3
11-05-2015 10:17,,44,,Home,,https://escalapartners.com.au/,1.136.96.31
23-04-2015 20:29,23-04-2015 20:29,45,,,,https://escalapartners.com.au/,1.136.96.49
04-05-2015 17:49,,46,,Home,,https://escalapartners.com.au/,1.136.96.51
09-05-2015 18:11,,47,,Home,,https://escalapartners.com.au/,1.136.96.53
09-05-2015 18:05,09-05-2015 18:06,47,,Home,,https://escalapartners.com.au/,1.136.96.53
28-04-2015 09:56,,48,,,,https://escalapartners.com.au/,1.136.96.78
06-05-2015 14:48,,49,,Home,,https://escalapartners.com.au/,1.136.96.87
06-05-2015 14:45,06-05-2015 14:48,49,,Home,,https://escalapartners.com.au/,1.136.96.87
13-05-2015 06:09,,48,,,,https://escalapartners.com.au/in-formation,1.136.96.93
13-05-2015 06:09,13-05-2015 06:09,48,,ESCALATOR,,https://escalapartners.com.au/escalator,1.136.96.93
13-05-2015 06:09,13-05-2015 06:09,48,,PORTFOLIO IN/SIGHT,,https://escalapartners.com.au/portfolio-insight,1.136.96.93
13-05-2015 06:09,13-05-2015 06:09,48,,ESCALATOR,,https://escalapartners.com.au/escalator,1.136.96.93
13-05-2015 06:05,13-05-2015 06:09,48,,Home,,https://escalapartners.com.au/,1.136.96.93
08-05-2015 18:34,,49,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.96.95
09-05-2015 20:00,,50,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.107
09-05-2015 19:58,09-05-2015 20:00,50,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.107
09-05-2015 19:20,,50,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.107
09-05-2015 19:18,09-05-2015 19:20,50,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.107
09-05-2015 19:16,09-05-2015 19:18,50,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.107
08-05-2015 14:31,,50,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.107
08-05-2015 14:29,08-05-2015 14:31,50,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.107
08-05-2015 10:50,,51,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=contain1,1.136.97.110
23-04-2015 21:56,,52,,,,https://escalapartners.com.au/contact,1.136.97.119
06-05-2015 13:16,,53,,Home,,https://escalapartners.com.au/,1.136.97.121
24-04-2015 06:41,,54,,,,https://escalapartners.com.au/,1.136.97.19
01-05-2015 19:38,01-05-2015 19:38,55,,Home,,https://escalapartners.com.au/,1.136.97.28
28-04-2015 05:42,,56,,,,https://escalapartners.com.au/,1.136.97.3
28-04-2015 05:37,28-04-2015 05:42,57,,,,https://escalapartners.com.au/,1.136.97.3
22-04-2015 17:42,,57,,,,https://escalapartners.com.au/,1.136.97.32
10-05-2015 21:29,,58,,WEEKEND LADDER,Week Ending 08.05.2015,https://escalapartners.com.au/weekend-ladder/week-ending-08052015?utm_medium=email&utm_campaign=Weekend+Ladder+08052015&utm_content=Weekend+Ladder+08052015+CID_09e2fcb772f17efdc7312891ff7f49d1&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.34
08-05-2015 12:26,,59,,,,https://escalapartners.com.au/contact,1.136.97.39
08-05-2015 12:25,08-05-2015 12:26,59,,Home,,https://escalapartners.com.au/,1.136.97.39
24-04-2015 14:03,24-04-2015 14:05,60,,,,https://escalapartners.com.au/welcome/,1.136.97.44
23-04-2015 12:34,,61,,,,https://escalapartners.com.au/,1.136.97.47
23-04-2015 12:34,23-04-2015 12:34,61,,OUR/NEWS,,https://escalapartners.com.au/news,1.136.97.47
23-04-2015 12:33,23-04-2015 12:33,61,,OUR/NEWS,,https://escalapartners.com.au/news,1.136.97.47
23-04-2015 12:33,23-04-2015 12:33,61,,,,https://escalapartners.com.au/,1.136.97.47
23-04-2015 12:32,23-04-2015 12:33,61,,,,https://escalapartners.com.au/in-formation,1.136.97.47
23-04-2015 12:07,,61,,,,https://escalapartners.com.au/in-formation,1.136.97.47
23-04-2015 12:07,23-04-2015 12:07,61,,,,https://escalapartners.com.au/,1.136.97.47
08-05-2015 16:20,,62,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.136.97.61
29-04-2015 07:51,,63,,,,https://escalapartners.com.au/reports,1.136.97.74
25-04-2015 07:12,,64,,,,https://escalapartners.com.au/,1.136.97.8
25-04-2015 21:15,,65,,,,https://escalapartners.com.au/,1.136.97.87
03-05-2015 21:22,,66,,,,https://escalapartners.com.au/in-formation,1.152.96.120
03-05-2015 21:18,03-05-2015 21:22,66,,Home,,https://escalapartners.com.au/,1.152.96.120
08-05-2015 16:31,,67,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=contain1,1.152.96.133
01-05-2015 22:17,,68,,Home,,https://escalapartners.com.au/,1.152.96.135
03-05-2015 12:10,,69,,,,https://escalapartners.com.au/partnerships,1.152.96.144
05-05-2015 13:19,,70,,RESOURCES,,https://escalapartners.com.au/resources,1.152.96.155
05-05-2015 13:18,05-05-2015 13:19,70,,Home,,https://escalapartners.com.au/,1.152.96.155
05-05-2015 10:42,,71,,,,https://escalapartners.com.au/contact,1.152.96.16
05-05-2015 10:42,05-05-2015 10:42,71,,Home,,https://escalapartners.com.au/,1.152.96.16
30-04-2015 12:09,30-04-2015 12:09,72,,,,https://escalapartners.com.au/partnerships,1.152.96.173
29-04-2015 10:27,29-04-2015 10:28,72,,,,https://escalapartners.com.au/partnerships,1.152.96.173
28-04-2015 18:15,28-04-2015 18:16,72,,,,https://escalapartners.com.au/partnerships,1.152.96.173
25-04-2015 18:45,,73,,,,https://escalapartners.com.au/why,1.152.96.193
25-04-2015 18:43,25-04-2015 18:45,73,,,,https://escalapartners.com.au/why,1.152.96.193
25-04-2015 18:42,25-04-2015 18:43,73,,,,https://escalapartners.com.au/in-formation,1.152.96.193
25-04-2015 18:42,25-04-2015 18:42,73,,,,https://escalapartners.com.au/why,1.152.96.193
25-04-2015 18:42,25-04-2015 18:42,73,,,,https://escalapartners.com.au/,1.152.96.193
25-04-2015 15:22,,73,,,,https://escalapartners.com.au/contact,1.152.96.193
25-04-2015 15:03,25-04-2015 15:22,74,,,,https://escalapartners.com.au/,1.152.96.193
07-05-2015 17:38,,74,,,Week Ending 01.05.15,https://escalapartners.com.au/weekend-ladder,1.152.96.198
07-05-2015 17:35,07-05-2015 17:38,74,,,,https://escalapartners.com.au/in-formation,1.152.96.198
07-05-2015 16:08,,74,,Home,,https://escalapartners.com.au/,1.152.96.198
07-05-2015 16:07,07-05-2015 16:08,74,,Home,,https://escalapartners.com.au/,1.152.96.198
07-05-2015 16:07,07-05-2015 16:07,74,,Home,,https://escalapartners.com.au/,1.152.96.198
25-04-2015 17:22,,75,,,,https://escalapartners.com.au/reports?utm_medium=email&utm_campaign=Quarterly%20Reports%20-%20March%202015&utm_content=Quarterly%20Reports%20-%20March%202015+CID_72e16f3d76729615385a1e7fa42cf5fb&utm_source=Campaign%20Monitor&utm_term=Click%20here%20to%20view%20your%20reports,1.152.96.203
25-04-2015 16:42,,75,,,,https://escalapartners.com.au/reports?utm_medium=email&utm_campaign=Quarterly%20Reports%20-%20March%202015&utm_content=Quarterly%20Reports%20-%20March%202015+CID_72e16f3d76729615385a1e7fa42cf5fb&utm_source=Campaign%20Monitor&utm_term=Click%20here%20to%20view%20your%20reports,1.152.96.203
24-04-2015 19:06,,75,,,,https://escalapartners.com.au/reports?utm_medium=email&utm_campaign=Quarterly+Reports+-+March+2015&utm_content=Quarterly+Reports+-+March+2015+CID_72e16f3d76729615385a1e7fa42cf5fb&utm_source=Campaign%20Monitor&utm_term=Click%20here%20to%20view%20your%20reports,1.152.96.203
09-05-2015 08:30,09-05-2015 08:31,76,,Home,,https://escalapartners.com.au/,1.152.96.204
28-04-2015 10:57,,77,,,,https://escalapartners.com.au/partnerships,1.152.96.206
28-04-2015 10:41,28-04-2015 10:41,77,,,,https://escalapartners.com.au/partnerships,1.152.96.206
01-05-2015 07:52,,78,,,,https://escalapartners.com.au/contact,1.152.96.207
27-04-2015 16:51,,79,,,,https://escalapartners.com.au/,1.152.96.210
02-05-2015 20:47,,80,,WEEKEND LADDER,Week Ending 01.05.15,https://escalapartners.com.au/weekend-ladder/week-ending-010515?utm_medium=email&utm_campaign=Weekend+Ladder+01052015&utm_content=Weekend+Ladder+01052015+%7B0%7DCID_3faa28fff054c14823fb875825e76bdd&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.152.96.224
23-04-2015 17:51,,81,,OUR/NEWS,,https://escalapartners.com.au/news,1.152.96.231
23-04-2015 17:50,23-04-2015 17:51,81,,,,https://escalapartners.com.au/contact,1.152.96.231
23-04-2015 17:49,23-04-2015 17:50,81,,,,https://escalapartners.com.au/,1.152.96.231
23-04-2015 16:56,,81,,,,https://escalapartners.com.au/why,1.152.96.231
23-04-2015 16:56,23-04-2015 16:56,81,,,,https://escalapartners.com.au/in-formation,1.152.96.231
23-04-2015 16:55,23-04-2015 16:56,81,,,,https://escalapartners.com.au/in-formation,1.152.96.231
23-04-2015 16:54,23-04-2015 16:55,81,,,,https://escalapartners.com.au/why,1.152.96.231
23-04-2015 16:53,23-04-2015 16:54,81,,,,https://escalapartners.com.au/contact,1.152.96.231
23-04-2015 16:52,23-04-2015 16:53,81,,,,https://escalapartners.com.au/,1.152.96.231
06-05-2015 16:34,06-05-2015 16:37,82,,Home,,https://escalapartners.com.au/,1.152.96.244
04-05-2015 07:59,,83,,Home,,https://escalapartners.com.au/,1.152.96.245
06-05-2015 04:56,,84,,RESOURCES,,https://escalapartners.com.au/resources,1.152.96.251
08-05-2015 18:41,,85,,WEEKEND LADDER,Week Ending 08.05.2015,https://escalapartners.com.au/weekend-ladder/week-ending-08052015?utm_medium=email&utm_campaign=Weekend+Ladder+08052015&utm_content=Weekend+Ladder+08052015+CID_09e2fcb772f17efdc7312891ff7f49d1&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.152.96.26
04-05-2015 10:36,04-05-2015 10:37,86,,Home,,https://escalapartners.com.au/,1.152.96.4
05-05-2015 20:13,,87,,ESCALATOR,New Horizons: The equity markets of China,https://escalapartners.com.au/cio-insights/new-horizons-the-equity-markets-of-china?utm_medium=email&utm_campaign=New+Horizons+The+equity+markets+of+China&utm_content=New+Horizons+The+equity+markets+of+China+CID_98c17cb36946b875957ab29cb9379e43&utm_source=Campaign%20Monitor&utm_,1.152.96.41
12-05-2015 11:01,,88,,ESCALATOR,South32,https://escalapartners.com.au/cio-insights/south-32?utm_medium=email&utm_campaign=South32&utm_content=South32+CID_499cff1e56bbd35d943254b9eb496a50&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.152.96.46
08-05-2015 11:28,,89,,WEEKEND LADDER,Week Ending 01.05.15,https://escalapartners.com.au/weekend-ladder/week-ending-010515?utm_medium=email&utm_campaign=Weekend+Ladder+01052015&utm_content=Weekend+Ladder+01052015+%7B0%7DCID_3faa28fff054c14823fb875825e76bdd&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.152.96.58
29-04-2015 14:16,29-04-2015 14:17,90,,,,https://escalapartners.com.au/reports?utm_medium=email&utm_campaign=Quarterly%20Reports%20-%20March%202015&utm_content=Quarterly%20Reports%20-%20March%202015+CID_72e16f3d76729615385a1e7fa42cf5fb&utm_source=Campaign%20Monitor&utm_term=Click%20here%20to%20view%20your%20reports,1.152.96.67
29-04-2015 13:36,29-04-2015 13:37,90,,,,https://escalapartners.com.au/reports?utm_medium=email&utm_campaign=Quarterly%20Reports%20-%20March%202015&utm_content=Quarterly%20Reports%20-%20March%202015+CID_72e16f3d76729615385a1e7fa42cf5fb&utm_source=Campaign%20Monitor&utm_term=Click%20here%20to%20view%20your%20reports,1.152.96.67
24-04-2015 19:26,,91,,WEEKEND LADDER,Week Ending 24.04.2015,https://escalapartners.com.au/weekend-ladder/week-ending-24042015?utm_medium=email&utm_campaign=Weekend+Ladder+24042015&utm_content=Weekend+Ladder+24042015+CID_cd5b25895e47658ed27b49c9785f9baf&utm_source=Campaign%20Monitor&utm_term=Read%20more,1.152.96.97
26-04-2015 09:45,,92,,,,https://escalapartners.com.au/contact,1.152.97.115
26-04-2015 09:41,26-04-2015 09:45,92,,,,https://escalapartners.com.au/,1.152.97.115
26-04-2015 09:41,26-04-2015 09:41,92,,,,https://escalapartners.com.au/why,1.152.97.115
26-04-2015 09:41,26-04-2015 09:41,92,,OUR/NEWS,,https://escalapartners.com.au/news,1.152.97.115
26-04-2015 09:36,26-04-2015 09:41,92,,NEWS,Defending your wealth,https://escalapartners.com.au/news/defending-your-wealth,1.152.97.115
26-04-2015 09:36,26-04-2015 09:36,92,,OUR/NEWS,,https://escalapartners.com.au/news,1.152.97.115
